"tollgate_id","time_window","direction","volume","proportion_hasetc_vehicles"
"3","[2016-10-21 04:00:00,2016-10-21 04:20:00)","1","2","0"
"3","[2016-10-21 04:00:00,2016-10-21 04:20:00)","0","10","1"
"1","[2016-10-21 04:20:00,2016-10-21 04:40:00)","1","16","1"
"1","[2016-10-21 04:20:00,2016-10-21 04:40:00)","0","9","0"
"3","[2016-10-21 04:20:00,2016-10-21 04:40:00)","1","4","0"
"3","[2016-10-21 04:20:00,2016-10-21 04:40:00)","0","21","3"
"1","[2016-10-21 04:40:00,2016-10-21 05:00:00)","1","24","0"
"1","[2016-10-21 04:40:00,2016-10-21 05:00:00)","0","8","0"
"3","[2016-10-21 04:40:00,2016-10-21 05:00:00)","1","9","0"
"3","[2016-10-21 04:40:00,2016-10-21 05:00:00)","0","15","2"
"1","[2016-10-21 05:00:00,2016-10-21 05:20:00)","1","27","1"
"1","[2016-10-21 05:00:00,2016-10-21 05:20:00)","0","5","1"
"3","[2016-10-21 05:00:00,2016-10-21 05:20:00)","1","3","0"
"3","[2016-10-21 05:00:00,2016-10-21 05:20:00)","0","13","2"
"2","[2016-10-21 05:00:00,2016-10-21 05:20:00)","0","12","1"
"1","[2016-10-21 05:20:00,2016-10-21 05:40:00)","1","28","3"
"1","[2016-10-21 05:20:00,2016-10-21 05:40:00)","0","5","1"
"3","[2016-10-21 05:20:00,2016-10-21 05:40:00)","1","9","0"
"3","[2016-10-21 05:20:00,2016-10-21 05:40:00)","0","17","1"
"2","[2016-10-21 05:20:00,2016-10-21 05:40:00)","0","13","1"
"1","[2016-10-21 05:40:00,2016-10-21 06:00:00)","1","43","5"
"1","[2016-10-21 05:40:00,2016-10-21 06:00:00)","0","2","1"
"3","[2016-10-21 05:40:00,2016-10-21 06:00:00)","1","15","3"
"3","[2016-10-21 05:40:00,2016-10-21 06:00:00)","0","11","3"
"2","[2016-10-21 05:40:00,2016-10-21 06:00:00)","0","19","1"
"1","[2016-10-21 06:00:00,2016-10-21 06:20:00)","1","33","1"
"1","[2016-10-21 06:00:00,2016-10-21 06:20:00)","0","8","3"
"3","[2016-10-21 06:00:00,2016-10-21 06:20:00)","1","21","2"
"3","[2016-10-21 06:00:00,2016-10-21 06:20:00)","0","22","5"
"2","[2016-10-21 06:00:00,2016-10-21 06:20:00)","0","16","2"
"1","[2016-10-21 06:20:00,2016-10-21 06:40:00)","1","39","7"
"1","[2016-10-21 06:20:00,2016-10-21 06:40:00)","0","13","2"
"3","[2016-10-21 06:20:00,2016-10-21 06:40:00)","1","28","5"
"3","[2016-10-21 06:20:00,2016-10-21 06:40:00)","0","49","13"
"2","[2016-10-21 06:20:00,2016-10-21 06:40:00)","0","24","7"
"1","[2016-10-21 06:40:00,2016-10-21 07:00:00)","1","54","17"
"1","[2016-10-21 06:40:00,2016-10-21 07:00:00)","0","21","4"
"3","[2016-10-21 06:40:00,2016-10-21 07:00:00)","1","42","10"
"3","[2016-10-21 06:40:00,2016-10-21 07:00:00)","0","66","21"
"2","[2016-10-21 06:40:00,2016-10-21 07:00:00)","0","39","6"
"1","[2016-10-21 07:00:00,2016-10-21 07:20:00)","1","65","16"
"1","[2016-10-21 07:00:00,2016-10-21 07:20:00)","0","32","17"
"3","[2016-10-21 07:00:00,2016-10-21 07:20:00)","1","54","21"
"3","[2016-10-21 07:00:00,2016-10-21 07:20:00)","0","116","41"
"2","[2016-10-21 07:00:00,2016-10-21 07:20:00)","0","66","28"
"1","[2016-10-21 07:20:00,2016-10-21 07:40:00)","1","102","26"
"1","[2016-10-21 07:20:00,2016-10-21 07:40:00)","0","41","16"
"3","[2016-10-21 07:20:00,2016-10-21 07:40:00)","1","76","23"
"3","[2016-10-21 07:20:00,2016-10-21 07:40:00)","0","135","49"
"2","[2016-10-21 07:20:00,2016-10-21 07:40:00)","0","77","35"
"1","[2016-10-21 07:40:00,2016-10-21 08:00:00)","1","87","20"
"1","[2016-10-21 07:40:00,2016-10-21 08:00:00)","0","38","9"
"3","[2016-10-21 07:40:00,2016-10-21 08:00:00)","1","79","23"
"3","[2016-10-21 07:40:00,2016-10-21 08:00:00)","0","155","54"
"2","[2016-10-21 07:40:00,2016-10-21 08:00:00)","0","90","37"
"1","[2016-10-21 08:00:00,2016-10-21 08:20:00)","1","106","26"
"1","[2016-10-21 08:00:00,2016-10-21 08:20:00)","0","37","17"
"3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","1","102","31"
"3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","0","175","48"
"2","[2016-10-21 08:00:00,2016-10-21 08:20:00)","0","97","33"
"1","[2016-10-21 08:20:00,2016-10-21 08:40:00)","1","107","26"
"1","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","46","14"
"3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","1","114","36"
"3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","152","46"
"2","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","117","37"
"1","[2016-10-21 08:40:00,2016-10-21 09:00:00)","1","94","23"
"1","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","46","10"
"3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","1","118","35"
"3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","140","44"
"2","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","104","37"
"1","[2016-10-21 09:00:00,2016-10-21 09:20:00)","1","107","29"
"1","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","38","11"
"3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","1","123","48"
"3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","140","34"
"2","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","105","30"
"1","[2016-10-21 09:20:00,2016-10-21 09:40:00)","1","132","24"
"1","[2016-10-21 09:20:00,2016-10-21 09:40:00)","0","45","9"
"3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","1","106","26"
"3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","0","162","51"
"2","[2016-10-21 09:20:00,2016-10-21 09:40:00)","0","93","18"
"1","[2016-10-21 09:40:00,2016-10-21 10:00:00)","1","116","33"
"1","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","44","5"
"3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","1","101","27"
"3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","116","33"
"2","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","83","23"
"1","[2016-10-21 10:00:00,2016-10-21 10:20:00)","1","98","24"
"1","[2016-10-21 10:00:00,2016-10-21 10:20:00)","0","45","12"
"3","[2016-10-21 10:00:00,2016-10-21 10:20:00)","1","69","21"
"3","[2016-10-21 10:00:00,2016-10-21 10:20:00)","0","115","29"
"2","[2016-10-21 10:00:00,2016-10-21 10:20:00)","0","81","21"
"1","[2016-10-21 10:20:00,2016-10-21 10:40:00)","1","91","26"
"1","[2016-10-21 10:20:00,2016-10-21 10:40:00)","0","57","15"
"3","[2016-10-21 10:20:00,2016-10-21 10:40:00)","1","77","15"
"3","[2016-10-21 10:20:00,2016-10-21 10:40:00)","0","120","31"
"2","[2016-10-21 10:20:00,2016-10-21 10:40:00)","0","54","5"
"1","[2016-10-21 10:40:00,2016-10-21 11:00:00)","1","102","26"
"1","[2016-10-21 10:40:00,2016-10-21 11:00:00)","0","45","15"
"3","[2016-10-21 10:40:00,2016-10-21 11:00:00)","1","76","20"
"3","[2016-10-21 10:40:00,2016-10-21 11:00:00)","0","98","28"
"2","[2016-10-21 10:40:00,2016-10-21 11:00:00)","0","62","17"
"1","[2016-10-21 11:00:00,2016-10-21 11:20:00)","1","90","22"
"1","[2016-10-21 11:00:00,2016-10-21 11:20:00)","0","46","12"
"3","[2016-10-21 11:00:00,2016-10-21 11:20:00)","1","72","23"
"3","[2016-10-21 11:00:00,2016-10-21 11:20:00)","0","82","15"
"2","[2016-10-21 11:00:00,2016-10-21 11:20:00)","0","57","7"
"1","[2016-10-21 11:20:00,2016-10-21 11:40:00)","1","70","16"
"1","[2016-10-21 11:20:00,2016-10-21 11:40:00)","0","42","12"
"3","[2016-10-21 11:20:00,2016-10-21 11:40:00)","1","84","16"
"3","[2016-10-21 11:20:00,2016-10-21 11:40:00)","0","81","22"
"2","[2016-10-21 11:20:00,2016-10-21 11:40:00)","0","66","11"
"1","[2016-10-21 11:40:00,2016-10-21 12:00:00)","1","91","24"
"1","[2016-10-21 11:40:00,2016-10-21 12:00:00)","0","40","9"
"3","[2016-10-21 11:40:00,2016-10-21 12:00:00)","1","89","20"
"3","[2016-10-21 11:40:00,2016-10-21 12:00:00)","0","69","14"
"2","[2016-10-21 11:40:00,2016-10-21 12:00:00)","0","58","12"
"1","[2016-10-21 12:00:00,2016-10-21 12:20:00)","1","109","22"
"1","[2016-10-21 12:00:00,2016-10-21 12:20:00)","0","38","7"
"3","[2016-10-21 12:00:00,2016-10-21 12:20:00)","1","101","31"
"3","[2016-10-21 12:00:00,2016-10-21 12:20:00)","0","106","27"
"2","[2016-10-21 12:00:00,2016-10-21 12:20:00)","0","66","19"
"1","[2016-10-21 12:20:00,2016-10-21 12:40:00)","1","112","28"
"1","[2016-10-21 12:20:00,2016-10-21 12:40:00)","0","48","10"
"3","[2016-10-21 12:20:00,2016-10-21 12:40:00)","1","105","29"
"3","[2016-10-21 12:20:00,2016-10-21 12:40:00)","0","104","27"
"2","[2016-10-21 12:20:00,2016-10-21 12:40:00)","0","69","18"
"1","[2016-10-21 12:40:00,2016-10-21 13:00:00)","1","109","25"
"1","[2016-10-21 12:40:00,2016-10-21 13:00:00)","0","41","13"
"3","[2016-10-21 12:40:00,2016-10-21 13:00:00)","1","101","28"
"3","[2016-10-21 12:40:00,2016-10-21 13:00:00)","0","131","27"
"2","[2016-10-21 12:40:00,2016-10-21 13:00:00)","0","80","19"
"1","[2016-10-21 13:00:00,2016-10-21 13:20:00)","1","118","28"
"1","[2016-10-21 13:00:00,2016-10-21 13:20:00)","0","47","13"
"3","[2016-10-21 13:00:00,2016-10-21 13:20:00)","1","112","30"
"3","[2016-10-21 13:00:00,2016-10-21 13:20:00)","0","107","26"
"2","[2016-10-21 13:00:00,2016-10-21 13:20:00)","0","76","18"
"1","[2016-10-21 13:20:00,2016-10-21 13:40:00)","1","121","26"
"1","[2016-10-21 13:20:00,2016-10-21 13:40:00)","0","60","11"
"3","[2016-10-21 13:20:00,2016-10-21 13:40:00)","1","116","26"
"3","[2016-10-21 13:20:00,2016-10-21 13:40:00)","0","142","31"
"2","[2016-10-21 13:20:00,2016-10-21 13:40:00)","0","82","24"
"1","[2016-10-21 13:40:00,2016-10-21 14:00:00)","1","116","29"
"1","[2016-10-21 13:40:00,2016-10-21 14:00:00)","0","89","11"
"3","[2016-10-21 13:40:00,2016-10-21 14:00:00)","1","108","30"
"3","[2016-10-21 13:40:00,2016-10-21 14:00:00)","0","118","33"
"2","[2016-10-21 13:40:00,2016-10-21 14:00:00)","0","54","22"
"1","[2016-10-21 14:00:00,2016-10-21 14:20:00)","1","108","30"
"1","[2016-10-21 14:00:00,2016-10-21 14:20:00)","0","57","17"
"3","[2016-10-21 14:00:00,2016-10-21 14:20:00)","1","84","20"
"3","[2016-10-21 14:00:00,2016-10-21 14:20:00)","0","115","31"
"2","[2016-10-21 14:00:00,2016-10-21 14:20:00)","0","56","16"
"1","[2016-10-21 14:20:00,2016-10-21 14:40:00)","1","125","35"
"1","[2016-10-21 14:20:00,2016-10-21 14:40:00)","0","53","15"
"3","[2016-10-21 14:20:00,2016-10-21 14:40:00)","1","112","26"
"3","[2016-10-21 14:20:00,2016-10-21 14:40:00)","0","129","39"
"2","[2016-10-21 14:20:00,2016-10-21 14:40:00)","0","69","14"
"1","[2016-10-21 14:40:00,2016-10-21 15:00:00)","1","123","30"
"1","[2016-10-21 14:40:00,2016-10-21 15:00:00)","0","51","16"
"3","[2016-10-21 14:40:00,2016-10-21 15:00:00)","1","117","30"
"3","[2016-10-21 14:40:00,2016-10-21 15:00:00)","0","118","24"
"2","[2016-10-21 14:40:00,2016-10-21 15:00:00)","0","78","19"
"1","[2016-10-21 15:00:00,2016-10-21 15:20:00)","1","113","33"
"1","[2016-10-21 15:00:00,2016-10-21 15:20:00)","0","47","12"
"3","[2016-10-21 15:00:00,2016-10-21 15:20:00)","1","113","26"
"3","[2016-10-21 15:00:00,2016-10-21 15:20:00)","0","127","36"
"2","[2016-10-21 15:00:00,2016-10-21 15:20:00)","0","93","26"
"1","[2016-10-21 15:20:00,2016-10-21 15:40:00)","1","106","35"
"1","[2016-10-21 15:20:00,2016-10-21 15:40:00)","0","49","6"
"3","[2016-10-21 15:20:00,2016-10-21 15:40:00)","1","100","24"
"3","[2016-10-21 15:20:00,2016-10-21 15:40:00)","0","168","55"
"2","[2016-10-21 15:20:00,2016-10-21 15:40:00)","0","76","19"
"1","[2016-10-21 15:40:00,2016-10-21 16:00:00)","1","129","29"
"1","[2016-10-21 15:40:00,2016-10-21 16:00:00)","0","55","20"
"3","[2016-10-21 15:40:00,2016-10-21 16:00:00)","1","96","22"
"3","[2016-10-21 15:40:00,2016-10-21 16:00:00)","0","157","40"
"2","[2016-10-21 15:40:00,2016-10-21 16:00:00)","0","92","24"
"1","[2016-10-21 16:00:00,2016-10-21 16:20:00)","1","107","31"
"1","[2016-10-21 16:00:00,2016-10-21 16:20:00)","0","59","15"
"3","[2016-10-21 16:00:00,2016-10-21 16:20:00)","1","78","23"
"3","[2016-10-21 16:00:00,2016-10-21 16:20:00)","0","155","47"
"2","[2016-10-21 16:00:00,2016-10-21 16:20:00)","0","80","26"
"1","[2016-10-21 16:20:00,2016-10-21 16:40:00)","1","107","33"
"1","[2016-10-21 16:20:00,2016-10-21 16:40:00)","0","65","16"
"3","[2016-10-21 16:20:00,2016-10-21 16:40:00)","1","92","23"
"3","[2016-10-21 16:20:00,2016-10-21 16:40:00)","0","152","36"
"2","[2016-10-21 16:20:00,2016-10-21 16:40:00)","0","97","20"
"1","[2016-10-21 16:40:00,2016-10-21 17:00:00)","1","109","39"
"1","[2016-10-21 16:40:00,2016-10-21 17:00:00)","0","68","19"
"3","[2016-10-21 16:40:00,2016-10-21 17:00:00)","1","104","30"
"3","[2016-10-21 16:40:00,2016-10-21 17:00:00)","0","165","42"
"2","[2016-10-21 16:40:00,2016-10-21 17:00:00)","0","78","20"
"1","[2016-10-21 17:00:00,2016-10-21 17:20:00)","1","116","34"
"1","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","56","13"
"3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","1","92","21"
"3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","123","38"
"2","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","90","22"
"1","[2016-10-21 17:20:00,2016-10-21 17:40:00)","1","149","53"
"1","[2016-10-21 17:20:00,2016-10-21 17:40:00)","0","40","14"
"3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","1","83","17"
"3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","0","118","27"
"2","[2016-10-21 17:20:00,2016-10-21 17:40:00)","0","75","10"
"1","[2016-10-21 17:40:00,2016-10-21 18:00:00)","1","144","59"
"1","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","54","18"
"3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","1","70","20"
"3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","112","27"
"2","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","73","22"
"1","[2016-10-21 18:00:00,2016-10-21 18:20:00)","1","74","23"
"1","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","38","8"
"3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","1","62","19"
"3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","91","30"
"2","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","67","30"
"1","[2016-10-21 18:20:00,2016-10-21 18:40:00)","1","81","26"
"1","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","41","11"
"3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","1","73","18"
"3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","77","18"
"2","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","67","16"
"1","[2016-10-21 18:40:00,2016-10-21 19:00:00)","1","98","26"
"1","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","40","8"
"3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","1","58","14"
"3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","75","20"
"2","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","54","15"
"1","[2016-10-21 19:00:00,2016-10-21 19:20:00)","1","42","9"
"1","[2016-10-21 19:00:00,2016-10-21 19:20:00)","0","38","10"
"3","[2016-10-21 19:00:00,2016-10-21 19:20:00)","1","46","8"
"3","[2016-10-21 19:00:00,2016-10-21 19:20:00)","0","73","24"
"2","[2016-10-21 19:00:00,2016-10-21 19:20:00)","0","59","18"
"1","[2016-10-21 19:20:00,2016-10-21 19:40:00)","1","44","13"
"1","[2016-10-21 19:20:00,2016-10-21 19:40:00)","0","29","7"
"3","[2016-10-21 19:20:00,2016-10-21 19:40:00)","1","69","25"
"3","[2016-10-21 19:20:00,2016-10-21 19:40:00)","0","52","9"
"2","[2016-10-21 19:20:00,2016-10-21 19:40:00)","0","70","16"
"1","[2016-10-21 19:40:00,2016-10-21 20:00:00)","1","64","15"
"1","[2016-10-21 19:40:00,2016-10-21 20:00:00)","0","29","6"
"3","[2016-10-21 19:40:00,2016-10-21 20:00:00)","1","54","14"
"3","[2016-10-21 19:40:00,2016-10-21 20:00:00)","0","55","13"
"2","[2016-10-21 19:40:00,2016-10-21 20:00:00)","0","53","11"
"1","[2016-10-21 20:00:00,2016-10-21 20:20:00)","1","37","6"
"1","[2016-10-21 20:00:00,2016-10-21 20:20:00)","0","33","11"
"3","[2016-10-21 20:00:00,2016-10-21 20:20:00)","1","36","10"
"3","[2016-10-21 20:00:00,2016-10-21 20:20:00)","0","48","10"
"2","[2016-10-21 20:00:00,2016-10-21 20:20:00)","0","43","18"
"1","[2016-10-21 20:20:00,2016-10-21 20:40:00)","1","44","14"
"1","[2016-10-21 20:20:00,2016-10-21 20:40:00)","0","29","6"
"3","[2016-10-21 20:20:00,2016-10-21 20:40:00)","1","46","16"
"3","[2016-10-21 20:20:00,2016-10-21 20:40:00)","0","43","13"
"2","[2016-10-21 20:20:00,2016-10-21 20:40:00)","0","32","7"
"1","[2016-10-21 20:40:00,2016-10-21 21:00:00)","1","43","16"
"1","[2016-10-21 20:40:00,2016-10-21 21:00:00)","0","22","6"
"3","[2016-10-21 20:40:00,2016-10-21 21:00:00)","1","39","9"
"3","[2016-10-21 20:40:00,2016-10-21 21:00:00)","0","50","9"
"2","[2016-10-21 20:40:00,2016-10-21 21:00:00)","0","38","7"
"1","[2016-10-21 21:00:00,2016-10-21 21:20:00)","1","31","9"
"1","[2016-10-21 21:00:00,2016-10-21 21:20:00)","0","19","2"
"3","[2016-10-21 21:00:00,2016-10-21 21:20:00)","1","37","9"
"3","[2016-10-21 21:00:00,2016-10-21 21:20:00)","0","40","8"
"2","[2016-10-21 21:00:00,2016-10-21 21:20:00)","0","22","3"
"1","[2016-10-21 21:20:00,2016-10-21 21:40:00)","1","27","4"
"1","[2016-10-21 21:20:00,2016-10-21 21:40:00)","0","24","4"
"3","[2016-10-21 21:20:00,2016-10-21 21:40:00)","1","33","12"
"3","[2016-10-21 21:20:00,2016-10-21 21:40:00)","0","34","3"
"2","[2016-10-21 21:20:00,2016-10-21 21:40:00)","0","22","3"
"1","[2016-10-21 21:40:00,2016-10-21 22:00:00)","1","37","14"
"1","[2016-10-21 21:40:00,2016-10-21 22:00:00)","0","15","3"
"3","[2016-10-21 21:40:00,2016-10-21 22:00:00)","1","29","5"
"3","[2016-10-21 21:40:00,2016-10-21 22:00:00)","0","30","4"
"2","[2016-10-21 21:40:00,2016-10-21 22:00:00)","0","23","6"
"1","[2016-10-21 22:00:00,2016-10-21 22:20:00)","1","26","5"
"1","[2016-10-21 22:00:00,2016-10-21 22:20:00)","0","17","2"
"3","[2016-10-21 22:00:00,2016-10-21 22:20:00)","1","25","6"
"3","[2016-10-21 22:00:00,2016-10-21 22:20:00)","0","20","2"
"2","[2016-10-21 22:00:00,2016-10-21 22:20:00)","0","21","2"
"1","[2016-10-21 22:20:00,2016-10-21 22:40:00)","1","29","6"
"1","[2016-10-21 22:20:00,2016-10-21 22:40:00)","0","10","2"
"3","[2016-10-21 22:20:00,2016-10-21 22:40:00)","1","14","3"
"3","[2016-10-21 22:20:00,2016-10-21 22:40:00)","0","18","3"
"2","[2016-10-21 22:20:00,2016-10-21 22:40:00)","0","16","4"
"1","[2016-10-21 22:40:00,2016-10-21 23:00:00)","1","23","5"
"1","[2016-10-21 22:40:00,2016-10-21 23:00:00)","0","20","10"
"3","[2016-10-21 22:40:00,2016-10-21 23:00:00)","1","33","10"
"3","[2016-10-21 22:40:00,2016-10-21 23:00:00)","0","21","4"
"2","[2016-10-21 22:40:00,2016-10-21 23:00:00)","0","10","2"
"1","[2016-10-21 23:00:00,2016-10-21 23:20:00)","1","19","2"
"1","[2016-10-21 23:00:00,2016-10-21 23:20:00)","0","12","3"
"3","[2016-10-21 23:00:00,2016-10-21 23:20:00)","1","15","3"
"3","[2016-10-21 23:00:00,2016-10-21 23:20:00)","0","21","5"
"2","[2016-10-21 23:00:00,2016-10-21 23:20:00)","0","5","0"
"1","[2016-10-21 23:20:00,2016-10-21 23:40:00)","1","14","3"
"1","[2016-10-21 23:20:00,2016-10-21 23:40:00)","0","10","2"
"3","[2016-10-21 23:20:00,2016-10-21 23:40:00)","1","11","0"
"3","[2016-10-21 23:20:00,2016-10-21 23:40:00)","0","14","0"
"2","[2016-10-21 23:20:00,2016-10-21 23:40:00)","0","3","0"
"1","[2016-10-21 23:40:00,2016-10-22 00:00:00)","1","17","2"
"1","[2016-10-21 23:40:00,2016-10-22 00:00:00)","0","7","2"
"3","[2016-10-21 23:40:00,2016-10-22 00:00:00)","1","19","5"
"3","[2016-10-21 23:40:00,2016-10-22 00:00:00)","0","8","0"
"2","[2016-10-21 23:40:00,2016-10-22 00:00:00)","0","13","3"
"1","[2016-10-22 00:00:00,2016-10-22 00:20:00)","1","126","34"
"1","[2016-10-22 00:00:00,2016-10-22 00:20:00)","0","13","2"
"3","[2016-10-22 00:00:00,2016-10-22 00:20:00)","1","140","36"
"3","[2016-10-22 00:00:00,2016-10-22 00:20:00)","0","15","4"
"2","[2016-10-22 00:00:00,2016-10-22 00:20:00)","0","1","1"
"1","[2016-10-22 00:20:00,2016-10-22 00:40:00)","1","80","15"
"1","[2016-10-22 00:20:00,2016-10-22 00:40:00)","0","7","0"
"3","[2016-10-22 00:20:00,2016-10-22 00:40:00)","1","89","29"
"3","[2016-10-22 00:20:00,2016-10-22 00:40:00)","0","21","3"
"2","[2016-10-22 00:20:00,2016-10-22 00:40:00)","0","1","1"
"1","[2016-10-22 00:40:00,2016-10-22 01:00:00)","1","58","15"
"1","[2016-10-22 00:40:00,2016-10-22 01:00:00)","0","10","2"
"3","[2016-10-22 00:40:00,2016-10-22 01:00:00)","1","69","21"
"3","[2016-10-22 00:40:00,2016-10-22 01:00:00)","0","24","4"
"2","[2016-10-22 00:40:00,2016-10-22 01:00:00)","0","1","1"
"1","[2016-10-22 01:00:00,2016-10-22 01:20:00)","1","7","3"
"1","[2016-10-22 01:00:00,2016-10-22 01:20:00)","0","7","1"
"3","[2016-10-22 01:00:00,2016-10-22 01:20:00)","1","8","2"
"3","[2016-10-22 01:00:00,2016-10-22 01:20:00)","0","21","1"
"1","[2016-10-22 01:20:00,2016-10-22 01:40:00)","1","6","0"
"1","[2016-10-22 01:20:00,2016-10-22 01:40:00)","0","9","0"
"3","[2016-10-22 01:20:00,2016-10-22 01:40:00)","1","8","1"
"3","[2016-10-22 01:20:00,2016-10-22 01:40:00)","0","21","0"
"2","[2016-10-22 01:20:00,2016-10-22 01:40:00)","0","1","1"
"1","[2016-10-22 01:40:00,2016-10-22 02:00:00)","1","4","1"
"1","[2016-10-22 01:40:00,2016-10-22 02:00:00)","0","7","1"
"3","[2016-10-22 01:40:00,2016-10-22 02:00:00)","1","9","4"
"3","[2016-10-22 01:40:00,2016-10-22 02:00:00)","0","22","0"
"2","[2016-10-22 01:40:00,2016-10-22 02:00:00)","0","1","1"
"1","[2016-10-22 02:00:00,2016-10-22 02:20:00)","1","8","1"
"1","[2016-10-22 02:00:00,2016-10-22 02:20:00)","0","7","0"
"3","[2016-10-22 02:00:00,2016-10-22 02:20:00)","1","4","0"
"3","[2016-10-22 02:00:00,2016-10-22 02:20:00)","0","14","1"
"2","[2016-10-22 02:00:00,2016-10-22 02:20:00)","0","1","1"
"1","[2016-10-22 02:20:00,2016-10-22 02:40:00)","1","13","2"
"1","[2016-10-22 02:20:00,2016-10-22 02:40:00)","0","4","2"
"3","[2016-10-22 02:20:00,2016-10-22 02:40:00)","1","3","1"
"3","[2016-10-22 02:20:00,2016-10-22 02:40:00)","0","14","3"
"1","[2016-10-22 02:40:00,2016-10-22 03:00:00)","1","6","0"
"1","[2016-10-22 02:40:00,2016-10-22 03:00:00)","0","6","1"
"3","[2016-10-22 02:40:00,2016-10-22 03:00:00)","1","4","1"
"3","[2016-10-22 02:40:00,2016-10-22 03:00:00)","0","21","3"
"1","[2016-10-22 03:00:00,2016-10-22 03:20:00)","1","9","0"
"1","[2016-10-22 03:00:00,2016-10-22 03:20:00)","0","2","0"
"3","[2016-10-22 03:00:00,2016-10-22 03:20:00)","1","3","0"
"3","[2016-10-22 03:00:00,2016-10-22 03:20:00)","0","10","0"
"2","[2016-10-22 03:00:00,2016-10-22 03:20:00)","0","1","1"
"1","[2016-10-22 03:20:00,2016-10-22 03:40:00)","1","9","0"
"1","[2016-10-22 03:20:00,2016-10-22 03:40:00)","0","5","0"
"3","[2016-10-22 03:20:00,2016-10-22 03:40:00)","1","4","0"
"3","[2016-10-22 03:20:00,2016-10-22 03:40:00)","0","7","0"
"1","[2016-10-22 03:40:00,2016-10-22 04:00:00)","1","12","1"
"1","[2016-10-22 03:40:00,2016-10-22 04:00:00)","0","3","1"
"3","[2016-10-22 03:40:00,2016-10-22 04:00:00)","1","7","1"
"3","[2016-10-22 03:40:00,2016-10-22 04:00:00)","0","5","0"
"2","[2016-10-22 03:40:00,2016-10-22 04:00:00)","0","1","1"
"1","[2016-10-22 04:00:00,2016-10-22 04:20:00)","1","15","2"
"1","[2016-10-22 04:00:00,2016-10-22 04:20:00)","0","10","0"
"3","[2016-10-22 04:00:00,2016-10-22 04:20:00)","1","7","0"
"3","[2016-10-22 04:00:00,2016-10-22 04:20:00)","0","17","1"
"1","[2016-10-22 04:20:00,2016-10-22 04:40:00)","1","21","1"
"1","[2016-10-22 04:20:00,2016-10-22 04:40:00)","0","12","0"
"3","[2016-10-22 04:20:00,2016-10-22 04:40:00)","1","6","0"
"3","[2016-10-22 04:20:00,2016-10-22 04:40:00)","0","14","1"
"1","[2016-10-22 04:40:00,2016-10-22 05:00:00)","1","17","0"
"1","[2016-10-22 04:40:00,2016-10-22 05:00:00)","0","8","1"
"3","[2016-10-22 04:40:00,2016-10-22 05:00:00)","1","6","0"
"3","[2016-10-22 04:40:00,2016-10-22 05:00:00)","0","19","1"
"2","[2016-10-22 04:40:00,2016-10-22 05:00:00)","0","1","0"
"1","[2016-10-22 05:00:00,2016-10-22 05:20:00)","1","23","0"
"1","[2016-10-22 05:00:00,2016-10-22 05:20:00)","0","5","1"
"3","[2016-10-22 05:00:00,2016-10-22 05:20:00)","1","9","1"
